未分類	Google翻訳	Black_panties	black_panties
お気に	お気に	串刺し	{{official art}},matsukai mao,nijisanji, 2 boys and 1 girl, {{spit roast, group sex, rape}},{1 girl,open clothes,arms at sides,lean against,choking,sad,empty eyes,tearful,collar,nipples,shiny hair,breasts},{1 boy,naked,macho,faceless male,she is swallowing his penis,licking penis,irrumatio,oral,{{veiny penis,testicles}},legs,he is grabbing her head},{1 boy,naked,macho,faceless male,she is doing doggystyle sex,he is grabbing her butt},{{excessive cum}}, {sweat, steam},on bed, from outside, girl focus,{{trembling effect motion lines with sexual climax}}, beautiful face, {{perfect anatomy}}, 4k, insanely detailed and intricate, pretty, ornate, hyper realistic, super detailed, 
お気に入り	未分類	黒ニーソ	black_thighhighs
お気に入り	未分類	白ニーソ	white_thighhighs
お気に入り	未分類	スク水	school swimsuit
お気に入り	未分類	逆バニー1	fishnet bodysuit, reverse bunnysuit,heart pasties,rabbit ears,fake animal ears
お気に入り	未分類	逆バニー2	see-through leotard,playboy bunny,see-through,transpbunny,rabbit ears,fake animal ears
お気に入り	未分類	唾液	saliva
お気に入り	未分類	スケレオダード	see-through leotard
未分類	未分類	クリトリススリップ	clitoris slip
お気に入り	未分類	プッシーピーク	pussy peek
お気に入り	未分類	エロテカ肌	gleaming skin
お気に入り	未分類	エロテカ肌2	glistening skin
お気に入り	未分類	詳細な体	extremely detailed body
お気に入り	未分類	濡れた肌	wet skin
お気に入り	未分類	白シャツオープン	open white shirts
お気に入り	未分類	誘惑顔	seductive_smile
お気に入り	未分類	美術室	art room
お気に入り	未分類	クールビューティー	cool beauty
お気に入り	未分類	白肌	white skin
お気に入り	未分類	断面図	uterus at viewer penis inserted into pussy from cross section looking through,cum in uterus,
お気に	お気に	先頭テンプレ	official art, very aesthetic, best quality, intricate, overall detail,
お気に	お気に	末尾テンプレ	intricate, highly detailed,
翻訳中	翻訳中	翻訳中	mating_press
未分類	Google翻訳	ウサダ・ペコラ	usada pekora
キャラクター	Hololive	ウサダ・ペコラ	usada pekora
シチュエーション	シチュ	やり手水	ri-net style,1girl,pee,skirt lift,pussy line,nsfw,public urination,lifting person,1boy,spread legs,knees up,carrying,carrying person,public indecency,hetero,faceless boy,leaning back,holding thigh,
シチュエーション	シチュ	やり手水	1girl,pee,skirt lift,pussy line,nsfw,public urination,lifting person,1boy,spread legs,knees up,carrying,carrying person,public indecency,hetero,faceless boy,leaning back,holding thigh,
お気に	未分類		age difference
お気に	未分類	産卵	egg laying 
お気に	未分類	母乳噴射	projectile lactation
お気に	未分類	搾乳機	milking machine
未分類	Google翻訳	子宮内の精子兼	sperm cum in uterus
未分類	Google翻訳	二重平和	double peace
未分類	Google翻訳	両手の平和サイン	peace sign on both hands
お気に入り	未分類	クリ勃起	upright clitoral erection
キャラクター	グランブルーファンタジー	ドラフ（グラブル）	anila (granblue fantasy)
キャラクター	グランブルーファンタジー	ドラフ（グラブル）	yaia (granblue fantasy)
キャラクター	すーぱーそに子	ぽちゃ子	super pochaco
キャラクター	ブルーアーカイブ	勇美カエデ	kaede (blue archive)
キャラクター	小林さんちのメイドラゴン	イルル	ilulu (maidragon)
キャラクター	小林さんちのメイドラゴン	ルコア	lucoa (maidragon)
キャラクター	小林さんちのメイドラゴン	トール	tohru (maidragon)
キャラクター	ウマ娘	ホッコータルマエ	hokko_tarumae_(umamusume)
キャラクター	アイドルマスター	秋月律子（旧）	akizuki ritsuko,[[idolmaster]],twin braids
キャラクター	アイドルマスターシンデレラガールズ	片桐早苗	katagiri sanae,
キャラクター	ボイスロイド	東北きりたん	touhoku kiritan
キャラクター	ボイスロイド	東北イタコ	touhoku itako
キャラクター	Google翻訳	レミリア	remilia
お気に	作家		pole (ppp1409) 
お気に	作家		illustrated by(null_(nyanpyoun))
キャラクター	アークナイツ	ニェン	nian(arkknights)
キャラクター	アークナイツ	ニェン	nian(arkknights)
キャラクター	アークナイツ	クルース	kroos(arknights)
お気に	作家		illusted by(kunabishi)
未分類	Google翻訳	NSFW非常に審美的な最高品質	nsfw very aesthetic best quality
装飾	未分類	ガラガラ	rattle
お気に	未分類	女体化	genderswap (mtf)
お気に	未分類	搾乳機	milking machine
お気に	未分類	乳噴射	projectile lactation
お気に	未分類	親指しゃぶり	thumb sucking
お気に	未分類	乳輪ちら	areola slip
装飾	未分類	おしゃぶり	pacifier
装飾	未分類	涎掛け	bib
お気に	未分類	スリングショット	slingshot 
お気に	未分類	ガラスくっつき	against glass
お気に	未分類	サイズ差	size difference
お気に	未分類	あえぎ	gasping
お気に	未分類	嫌な顔	disgust
お気に	未分類	きれいなすじ	pussy line
未分類	Google翻訳	STOMACH_BULGE	stomach_bulge
お気に	未分類	半目	half-closed eyes
お気に	未分類	部族	tribal
お気に	未分類	開脚立ち膝	squatting, open legs
その他	未分類	産卵	egg_laying 
その他	未分類	ダブル手コキ	double handjob
お気に	未分類	よそ見	looking at away
お気に	未分類	ウルトラマン	ultraman
お気に	未分類	ティラノサウルス	tyrannosaurus
キャラクター	オリキャラ		nsfw, {{naga_(nikke)  black_panties blue_necktie blue_skirt brown_eyes brown_hair clothes_lift collared_shirt covered_nipples cropped_shirt dark-skinned_female dark_skin hair_bow hair_over_one_eye tall}} 1boy 1girl bare_shoulders blush breasts censored collarbone female_pubic_hair hair_ornament hetero missionary, lying male_pubic_hair mosaic_censoring navel nipples light smile, penis pubic_hair sex solo_focus pov  spread_legs thighs vaginal, {{{hand on hand}}}, expressionless, light_smile, cum_on_breasts
キャラクター	ブルーアーカイブ	ハナコ	Hanako_(blue_archive)
お気に	未分類	股間隠し	pussy juice,
お気に	未分類	胸隠し	arm covering breasts
お気に	未分類	胸の上に手を当てる	hand on own chest
お気に	未分類	胸の下に腕	arm under breasts
お気に	未分類	親指舐め	thumb sucking
お気に	未分類	胸を揉む	grabbing own breasts
お気に	未分類	赤ちゃんを抱く	holding baby
その他	未分類		age difference
お気に	未分類	幼稚園児	kindergarten
キャラクター	ブルーアーカイブ	ノノミ	nonomi_(blue_archive)
その他	未分類	わたあめ	cotton_candy
お気に	未分類	着物　浴衣　和服	kimomo yukata wafuku
未分類	Google翻訳	クサカ・スジ	kusaka souji
未分類	Google翻訳	細かく詳細	finely detail
未分類	Google翻訳	非常に詳細なCG	extremely detailed cg
未分類	Google翻訳	非常に詳細な壁紙	extremely detailed wallpaper
未分類	Google翻訳	to_love-ro	to_love-ru
未分類	Google翻訳	konjiki_no_yami	konjiki_no_yami
翻訳中	翻訳中	翻訳中	yabuki_kentarou
お気に入り	未分類	ロープ補強	crotch rope
お気に入り	未分類	絵柄	graphite, monochrome,Rafu Sketch,
テイスト	デザイナー	オノノ・イモコ	onono imoko
テイスト	デザイナー	BUNBUN	bunbun
テイスト	デザイナー	がおう	umaiyo_puyoman
お気に	未分類	単眼	cyclops
テイスト	デザイナー	ナナカグラ	nana kagura
お気に入り	未分類	金髪ギャル	{{{kizuki_aruchu}}},ai-generated,from below, 1girl,graphite, monochrome, Rafu Sketch,nsfw,medium breasts,blonde hair,blue eyes,long hair,blush, nose blush,seductive_smile,
未分類	Google翻訳	宣教師	missionary
装飾	未分類	ぐるぐる眼鏡	coke-bottle glasses
お気に	未分類	頭の上のパンツ	panties on head
お気に	未分類	仮面舞踏会	masquerade mask
装飾	未分類	ガスマスク　要強	oxygen mask
装飾	未分類	能面	noh mask
お気に	未分類	狐の面	fox mask
装飾	未分類	ガスマスク	gas mask
お気に	未分類	マウス　ヴェール	mouth veil
装飾	未分類	イスラム　女性服	niqab
お気に	未分類	アラビア服	arabian clothes
	未分類	アラビア服２	harem outfit
お気に	未分類		ninja mask
お気に	未分類	股間の空いたレオタード	crotchless leotard
装飾	未分類	横に紐が付いているレオタード	side-tie leotard
お気に	未分類	ハイレグ	highleg leotard
お気に	未分類	タートルネックレオタード	turtleneck leotard
お気に	未分類	破れたレオタード	torn leotard
お気に	未分類	上がないレオタード	strapless leotard
お気に	未分類	くノ一セット	fishnet bodysuit,ninja,kunoichi
お気に	未分類	レスラーマスク	luchador mask
	未分類	繋ぎ目のある肌	patchwork skin
装飾	未分類	繋ぎ目の顔	stitched face
お気に	未分類	裸の包帯	naked bandage
	Google翻訳	Shirakami Fubuki	shirakami fubuki
翻訳中	翻訳中	翻訳中	white leotard
翻訳中	翻訳中	翻訳中	black coat
翻訳中	翻訳中	翻訳中	black skirt
翻訳中	翻訳中	翻訳中	high-waist skirt
翻訳中	翻訳中	翻訳中	black thighhighs
翻訳中	翻訳中	翻訳中	burnt clothes
翻訳中	翻訳中	翻訳中	bb (fate)
	Google翻訳	ナルメア	narmaya
身体	胸	垂れ乳	sagging breasts,huge breasts
身体	尻	大きなお尻	huge hip
身体	頭部	顔が隠れる	hide face
成人向け	テンプレ	搾乳機	upperbody,{{{two transparent milking_machine are attached to the nipple}}}, {{{dairy plant milking machine connect to nipple, suctioned breast milk}}} ,breast_milk flow into transparent funnel tube,arms behind back, mechanical restraints, stationary restraints, french_braid,[[[[nsfw]]]],
キャラクター	軌跡	エリィ	Elie MacDowell
身体	胸	ロリ巨乳	disproportionate breasts
キャラクター	グランブルーファンタジー	サラーサ	Threo
キャラクター	グランブルーファンタジー	ナルメア	narmaya,granble fantasy
身体	胸	ぷっくり乳首	puffy nipple
成人向け	エッチな構図		bloodwater,
シチュエーション	イベント		ss
その他	その他	ss	ss
リセット	マルチ	前戯セット1	vibrator in thighhighs,thighvibe,nsfw,{{spread legs}},{{spread pussy}},{{{{open your own pussy}}}},{{spread pussy with fingers}},kupaa,pussy,looking at viewer,presenting,on bed,pussy juice,1girl,nude,{{{loli}}},{child},uc sex,mutated hands and fingers,open clothe,
Prefix	fatman		nsfw,1boy,fat faceless male man,
プレイ	おもちゃ	電マ	trembling hitachi magic wand be
クオリティクオリティ	おまじない１	relistic付き	,realistic,{{{{{best quality}}}}},amazing quality,very aesthetic,absurdre,
翻訳中	翻訳中	翻訳中	nipple_stimulation
翻訳中	翻訳中	翻訳中	groping
翻訳中	翻訳中	翻訳中	fat faceless male man
翻訳中	翻訳中	翻訳中	rance (series)
翻訳中	翻訳中	翻訳中	reset kalar
翻訳中	翻訳中	翻訳中	red forehead jewel
翻訳中	翻訳中	翻訳中	long straight hair
顔	目の形	目の虹彩	the iris of the eyes
キャラ	ランスシリーズ	リセット_パステル	nsfw,1boy,{{fat faceless male}},1girl,{{{reset kalar}}},rance (series),{{red forehead jewel}},{{long straight hair}},{{pointy ears}},{{blue hair}},{{blue big eyes}},{{{ toddler}}},{{{loli}}},{{{flat breasts}}},{8k},{laster},{{{{delicate}}}},kedama_milk,mignon,orion_(orionproject),usashiro_mani,sincos,cleft of venus,curvy pussy,
お気に	未分類	毛むくじゃら	fluffy
カメラワーク	その他	目の精度を向上	eye focus
髪	髪色	金髪(真)	blond hair
顔	輪郭	丸顔	round face
品質	高品質用	素材感を強調	textile shading
翻訳中	翻訳中	翻訳中	left side ponytail
顔	眉	細眉	thin eyebrows
身体	体型	不釣り合いな胸	disproportionate breasts
身体	胸	不釣り合いな胸	disproportionate breasts
身体	胸	動きのある胸	bouncing breasts
身体	胸	ロケットおっぱい(大)	perky big breasts
身体	胸	ロケットおっぱい(特大)	perky large breasts
身体	肌	褐色肌	tan skin
身体	胸	ロケットおっぱい(中)	perky medium breasts
身体	体形	ロリ巨乳	loli face and big boobs
身体	体形	非常に低身長	very short stature
身体	体形	身長120cm	stature:120cm
身体	体形	体重18kg	weight:18kg
成人向け	プレイ	睡眠セックス	sleep molestation
成人向け	オプション	腹ボコ	stomach_bulge
成人向け	オプション	腰掴み	boy grab her waist
身体	肌	褐色の女の子	tan skin girl
身体	肌	褐色の女の子2	dark skin girl
カメラワーク	視点	主観(両手あり)	pov both hands
人数	男女混合	男女1名ずつ	1 boy and 1 girl
シチュエーション	シチュ	男が女の前に立つ	boy standing in front of her
動作	腕の動作	腕を下ろす	lower arms
動作	腕の動作	手を下ろす	lower hands
表情	視線	寄り目	cross-eyed
背景	背景	公衆トイレ	public toilet
成人向け	オプション	先走り汁	excessive precum
画面効果	画面効果	女の子が震える効果線	girl trembling motion line
身体	肌	褐色肌	[[[dark skin]]]
身体	肌	褐色肌	brown skin
服装	一式	スモック	child smock
人数	女性	1ロリ	1loli
お気に	未分類	陥没乳首	inverted nipples
成人向け	オプション	nsfwな～（形容詞化）	nsfwal
品質	高品質	完璧な解剖学	perfect anatomy
品質	高品質用	完璧な解剖学	official style
品質	高品質用	完璧な解剖学	perfect anatomy
品質	高品質用	究極に細かい	ultra-detailed
品質	高品質用	複雑	intricate
品質	高品質用	全体的に詳細に	overall detail
身体	肌	褐色(明)女子	girl is light dark skin
顔	目の形	まつ毛	eyelashes
服装	下着	ふんどし(褌)	white japanese loincloth
髪	髪型	黒髪ロングストレート	black long straight hair
成人向け	性器	大きく脈打つペニス	big veiny penis
成人向け	体位	プレス	mating press
服装	オプション	乳首が見えている	show off nipples
服装	オプション	～が見えている	show off
服装	トップス	法被(はっぴ)	happi coat
成人向け	ポーズ	股を掴む	crotch grab
服装	オプション	へそ出し	navel exposed
装飾	メイク	バーコードタトゥー	barcode tatoo
翻訳中	翻訳中	翻訳中	black nails
顔	口	栗みたいな口	chestnut mouth
顔	口	口先を尖らせる(キス口)	o3o
成人向け	射精	大量中出し射精	massive creampie
成人向け	挿入	性的完全挿入	screaming
成人向け	挿入	性的完全挿入	sexual full penetration
	未分類	お尻を手でつかむ	hand grabbing ass
	未分類	膣がペニスを包む	pussy fully covering black penis
	未分類	黒い睾丸、ペニス	big testicles bouncing, big black penis,
	未分類	巨大なお尻	huge asscheeks
	未分類	録画フレーム	recording frame
	未分類	ライン	speedlines
成人向け	ポーズ	対面位キスハメ	1girl, 1boy,NSFW,{{{{SEX}}}},short hair, tareme ,fox_girl ,large breasts,thick thighs , white hair, blue eye ,school_uniform ,cum_in_pussy ,Kiss,profile ,cleavage,black bra,fat man ,faceless male
場所	屋内	体育倉庫	gym storeroom
場所	屋内	マットの上	on mat
	Google翻訳	後ろ腕を縛られる	bound back arms
顔	目の形	目を閉じる	close eyes
顔	目の形	完全に目を閉じる	close eyes completely
服装	ボトムス	ヒップボーン・スカート	hipbone skirt
成人向け	！必須	黒人セット	(1boy,big testicles,big black penis,black man:1.1),
	未分類	黒人セット	1boy,huge testicles,huge black penis,black man,veiny penis
成人向け	テンプレ	電車痴漢２	nsfw,{{{{{on the train}}}}},{highres},looking at viewer,teasingsmile,sweatdrop,best quality,highly detaile,lying on person,ass,stretch legs,bare legs,from above,{{{{{shiny skin}}}}},from side ~ nude,nipples,pussy,arched back,clothed sex,{{{{{1boy}}}}},{{{sex from behind}}},{{{standing doggy style}}},{{{standing sex}}},{{torso grab}},{{paizuri}},public indecency,love juice,undressing,{{{{{{{{{{bukkake}}}}}}}}}},{{{{{{{{{{excessive cum}}}}}}}}}},{{{{{{{{{{cum on breasts}}}}}}}}}},{{{{{{{{{{pojecile cum}}}}}}}}}},{{{{{{{{{{cum in pussy}}}}}}}}}},naked,manyboysis,
服装	一式	ウェディングドレス一式	wedding dress, bride, bridal veil, white dress, tiara, pearl necklace, elbow gloves, white gloves, garter straps,
	Google翻訳	頬にペニスを強引にこすりつける	forcefully rub penis on cheek
その他	その他	体格差	physical difference
成人向け	性器	1	cleft of venus
成人向け	アイテム	オナホール	artificial vagina
人数	女性	tanin	(6 girls:1.6),{{{absolutely everyone}}}
絵師	AI		ai-generated
絵師	未分類	AI	ai-generated
身体	体型	幼児体型	toddler body
コスチューム	現代	バニーガールの服	side-tie leotard
コスチューム	現代	バニーガールの服(紐無し)	highleg leotard
成人向け	性的な道具	白スク透け	see-through school white swimsuit
顔	目の形	小さな瞳	little pupil
顔	目の形	小さな瞳2	small pupil
コスチューム	水着	青いワンピース水着	blue one-piece swimsuit
コスチューム	水着	ハイレグ水着	highleg swimsuit
お気に	お気に	YD（作家）	yd_(orange_maru)
お気に	お気に	ずらし（陰毛あり）	panties aside,pubic hair,
動作	腕の動作	右手を股間に	right hand in the crotch
お気に	お気に	ポップキュン（作家）	popqn
お気に	お気に	競泳水着で放尿（見上げる視点）	nfsw,large breasts ,female,1gir,pussy focus,from below,feet out of frame,very close to viewers,girls' front,hands behind one's back,standing, bowlegged,trembling motionline for orgasm,wet pussy,vaginal,wet vagina,{{hand in pussy,panties aside,pubic hair,peeing}},{{{background,big stone wall,deep shadows}}}, {{{stone pavement}}},day light,closed_mouth,looking away,strong light coming in,high resolution, best quality, blush,full-face blush,wet,ompetition swimsuit ,highleg swimsuit ,blue one-piece swimsuit ,long foot,
場所	屋内	シャワールーム	shower room
服装	オプション	ガーリースタイル	girly style
顔	目の形	小さな瞳	small pupil
身体	肌	褐色(明るめ)	light dark skin
お気に	未分類	胸出し	breasts out
お気に	未分類	肌の食い込み	deep skin
顔	目の形	繊細な虹彩の描写の瞳	intricate iris details
顔	目の形	瞳の反射	captivating eye reflections
顔	目の形	瞳にキラキラ	sparkling highlights in the eyes
顔	目の形	瞳孔に奥行きと立体感	depth and dimension in the pupils
顔	目の形	瞳の虹彩に微妙な色の変化	subtle color variations in the iris
顔	目の形	繊細なまつ毛の描写	meticulous eyelash details
顔	目の形	瞳の血管	realistic eye veins
服装	トップス	乳首周辺まで開いたブラ	bra {{open}} {{around nipples}}
服装	ボトムス	アナル周辺まで開いたズボン	pants {{open}} {{around anus}}
お気に	お気に	透け乳首	nipples visible through clothes
コスチューム	未分類		character costume
お気に	未分類	尖った胸	pointy breasts
お気に	未分類	猫のひげマーク	whisker markings
お気に	未分類	髪を通して見える眼	eyes visible through hair
動作	脚の動作	両足を広げて	legs apart
お気に	お気に	寝た状態の対面座位	hetero, kiss,face to face,hug,{{{{{girl lying face up on yoga mat}}}}},leg lock,
品質	低品質成人向け	複数のペニス	multiple_penises
品質	低品質成人向け	身体のないペニス	disembodied_penis
成人向け	エッチな構図	だいしゅきホールド	leg lock,
動作	ポーズ	横になる、寝転ぶ	lie down
品質	低品質用	コマ割り	panel layout
コスチューム	水着	青い差し色の入った白競泳水着	 {{white competition swimsuit}} {{{with blue accent color}}} ,
お気に	お気に	男が尻をつかむ	boy grab ass
お気に	未分類	盛りマン	fat mons
pony	未分類	プロンプト	score_9, score_8_up, score_7_up, BREAK source_anime, rating_explicit, best quality, masterpiece, uncensored, 1girl,
pony	未分類	ネガ軽量	low quality , bad anatomy, bad proportions, extra legs, deformed anatomy, messy color, deformed fingers, bad, distracted, hyperrealistic,source_furry, source_pony, source_cartoon
pony	未分類	ネガ重い	censored, mosaic censoring, bar censor ,border, worst quality, low quality, simple background, white background, realistic, sketch ,muscle , normal quality, jpeg artifacts, depth of field, blurry, messy drawing, amateur drawing, lowres, bad anatomy, bad hands, text, error, missing fingers, fewer digits, extra digits,cropped , greyscale, monochrome, source_furry, source_pony, source_cartoon, comic ,source filmmaker,video ,3d
成人向け	性器	撮影者のペニス	1viewer's penis
成人向け	オプション	全身に精液	sperm all over the body
成人向け	オプション	全身に精液	semen all over the body
成人向け	オプション	 濁った精液	cloudy sperm
成人向け	オプション	全身に精液	cum on all over the body
成人向け	オプション	全身に精液	cum on whole body
成人向け	オプション	全身に精液	sperm on whole body
成人向け	オプション	全身に精液	semen on whole body
キャラクター	アルカナハート	リリカ・フェルフネロフ	{{lilica felchenerow(arcana heart), arcana heart, yellow twin tales, blue eyes, young}, black choker}
服装	トップス	カッターシャツ	white shirt, shirt formal
成人向け	挿入	種付けプレス	mating_press
お気に	未分類	腹つまみ	belly grab
お気に	未分類	ぜい肉服乗り	muffin top
成人向け	挿入	根元まで	deep penetration
翻訳中	翻訳中	翻訳中	doggystyle
	未分類	溢れる精液大量射精	creampie,excessive cum,
	未分類	精液セット	(orgasm,cum overflow, cum in pussy, cum on body, cum on breasts, cumdrip, cum string,cum on face, pussy juice,creampie,excessive cum,cum puddle:1.5), 
	未分類	目がきれいになる	big eyes
	未分類	ヤリ部屋	messy room,too many dildos,condoms,vibrators,sex toys
	未分類	精液セット	(orgasm,cum overflow, cum in pussy, cum on body, cum on breasts, cumdrip, cum string,cum on face, pussy juice,creampie,excessive cum,cum puddle,heart:1.5)
	未分類	のけぞり	Expressiveh, head back, leaning back, arm support
成人向け	プレイ	尻コキ	buttjob
お気に	未分類	キョンシーの帽子	qingdai guanmao
お気に入り	未分類	食い込む	wedgie
	未分類	精液セット	(orgasm,pojecile cum,cum pool,cum in pussy, cum on body, cum on breasts, cumdrip, cum string,cum on face, pussy juice,creampie,excessive cum,cum puddle,heart:1.5),
	未分類	精液セット	(orgasm,cum in pussy, cum on body, cum on breasts, cumdrip, cum string,cum on face, pussy juice,cum pool,creampie,excessive cum,cum puddle,heart:1.5),
	未分類	胸セット	(nipples,lactation,cleavage,erectile nipples:1.3),
オプション	オプション	破れた黒いレギンス	black leggings, torn_legwear
	未分類	マイクロビキニセット	micro bikini,  micro shorts, denim shorts, short shorts, cutoffs,
身体	肌	赤褐色肌	reddish brown skin
その他	未分類	腕を前に	outstretched arm
キャラクター	東方	ゆうま	Yuma
キャラクター	東方	touhou	touhou
キャラクター	東方	摩多羅隠岐奈	matara okina, hat,long hair,blonde hair, yellow eyes, long sleeves,wide sleeves,detached sleeves, white shirt, tabard, green skirt,constellation print, 
品質	高品質	ponyテンプレ	score_9, score_8_up, score_7_up,
キャラクター	東方	宮出口瑞霊	miyadeguchi mizuchi,blue hair,long hair,hair between eyes,blue eyes,sanpaku, striped shirt,striped clothes,white skirt,striped skirt, skull hair ornament, long sleeves, striped skirt, ponytail, sidelocks, hair tube
成人向け	属性	ぽっちゃり	potbelly 
成人向け	属性	デカい乳輪	large_areolae
成人向け	属性	陥没乳首	inverted_nipples
成人向け	属性	黒ずんだ乳首	dark_nipples
成人向け	シチュ	男女一人	1girl,1boy 
成人向け	シチュ	背後からの乳揉み	grabbing,grabbing another's breast,grabbing from behind
成人向け	属性	母乳	lactation 
背景	背景	バスルーム	shower (place)
成人向け	シチュ	ガラス越しの乳	breasts on glass 
背景	背景	ホテル	hotel room
背景	背景	放課後の教室	classroom window shadow
成人向け	ポーズ	長舌出し	long tongue,tongue out
キャラクター	東方	宮出口瑞霊服なし	miyadeguchi mizuchi,blue hair,long hair,hair between eyes,blue eyes,sanpaku,ponytail, sidelocks, hair tube,{{constricted pupils}},simple eyes
成人向け	属性	超乳	gigantic breasts,gleaming skin
服装	一式	スク水	school swimsuit
	未分類	精液セット改	orgasm,cum in pussy,cum on body,cum on breasts,cumdrip,cum string,cum on face,pussy juice,cum pool,creampie,excessive cum,projectile cum,heart,
表情	性的な表情		troubled eyebrows,embarrassed
キャラクター	東方	豫母都日狭美	yomotsu hisami, purple dress,hair flower
キャラクター	東方	日白残無	nippaku zanmu,horns,yellow horns,green shirt, ribbon trim, wide sleeves,off shoulder, blue shorts, bare shoulders,
成人向け	シチュ	服越しの母乳	lactation through clothes 
キャラクター	東方	天火人ちやり	tenkajin chiyari,single horn,purple horn, long hair,purple hair, pointy ears, red eyes,green shirt,short sleeves, green shorts,plaid shorts,dragon tail,purple tail,
キャラクター	東方	驪駒早鬼	 kurokoma saki,cowboy hat, horse tail, brown headwear, black wings, cowboy boots, cowboy western, feathered wings,bandana, brown skirt, blue shirt, plaid, short sleeves, scarf, bare shoulders, off-shoulder shirt,
キャラクター	東方	埴安神袿姫	haniyasushin keiki,head scarf, blue hair,long hair,red eyes,jewelry,magatama necklace,long puffy sleeves,  arm ribbon,single strap, yellow dress,green apron, pocket,
